address,Time of first deposit on Arbitrum mainnet,Amount of first deposit on Arbitrum mainnet,Last transaction time on Arbitrum mainnet,,,,,,,,,,,,,,,,,,,,,,
0xee83fdecf42ae21f3b3fdceb64cdfd38e295e135,2023-07-02 12:33:26.000 UTC,0.03,2023-10-09 08:36:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb4ea93f1da81841bb21483c493ffc47702b1a9b9,2023-07-02 12:33:45.000 UTC,0.03,2023-10-09 08:37:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2e7f8259cbc55eea22a34f991d6e409282019bd8,2023-07-02 12:34:07.000 UTC,0.03,2023-10-09 08:36:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x772b2e52b7a331abdb14b79c176be141a263b49f,2023-07-02 12:34:26.000 UTC,0.03,2023-10-09 08:50:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x62d366e3f3e83852f7b41b753ffe25ffac513a1d,2023-07-02 12:34:44.000 UTC,0.03,2023-10-09 08:51:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x502917e8898102cf65718ab511483354a852295a,2023-07-02 12:35:01.000 UTC,0.03,2023-10-09 08:50:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x14a15ceef800e41a6ed7dc725ee3567da7907778,2023-07-02 12:35:18.000 UTC,0.03,2023-10-09 08:51:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3e09dd7b278cc98b863fa5754f8a635ba4549fcf,2023-07-02 12:35:39.000 UTC,0.03,2023-10-09 08:50:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7dad64a16b39edb3f6146d2bde696e2f521980f5,2023-07-02 12:37:54.000 UTC,0.03,2023-10-09 08:57:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x23e3309a2ba1a49fd90577121c84f7d9b94b093e,2023-07-02 12:38:11.000 UTC,0.03,2023-10-09 08:57:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc9fb51fc759bb1b57450dd28be52b66db2d52f34,2023-07-02 12:38:26.000 UTC,0.03,2023-10-09 08:57:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0a631e0a0b85ca7a7275eba9437017f92a703d8f,2023-07-02 12:38:42.000 UTC,0.03,2023-10-09 08:57:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8a0ed5142080376e677125088ada0b4669b5ce8d,2023-07-02 12:39:03.000 UTC,0.03,2023-10-09 09:06:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc669095c835919d95f006bb8d6131940ed5a9a72,2023-07-02 12:39:23.000 UTC,0.03,2023-10-09 09:06:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x71be9fdbbb66c28d6d71235dbc1e04507bf9bf5c,2023-07-02 12:39:41.000 UTC,0.03,2023-10-09 09:06:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbe3a90d8827bc0ca8ff34fc4bb33f8c4f853d1d3,2023-07-02 12:39:56.000 UTC,0.03,2023-10-09 09:07:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8b923fedbe5ea2d1f8f9306955195df462cccb73,2023-07-02 12:40:13.000 UTC,0.03,2023-10-09 09:06:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x62b288bbb67fd2bd1c9439bea15887d3e2697f4a,2023-07-02 12:42:12.000 UTC,0.03,2023-10-09 09:14:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc8ea549e0dadf2256fd52c282039cc6a98178097,2023-07-02 12:42:27.000 UTC,0.03,2023-10-09 09:14:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa75060de48b63388fdc3a86b076e2cd8df797116,2023-07-02 12:43:27.000 UTC,0.03,2023-10-09 09:20:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x79dac3c9f0c55e77ce4f44ffb004faae9c0dfe33,2023-07-02 12:43:48.000 UTC,0.03,2023-10-09 09:20:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3b66f59cb1179f42bd5dac7d9d018104d4b9b70c,2023-07-02 12:44:47.000 UTC,0.03,2023-10-09 09:20:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7f4a0595f6b9c54f51d77e9a7736f3734de6858c,2023-07-02 12:45:04.000 UTC,0.03,2023-10-09 09:20:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2127371594e1565a4a662f72d6d276d0e710a0cc,2023-07-02 12:47:38.000 UTC,0.03,2023-10-09 09:26:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0b0464c40c674efd9b08e586ffb1053f573fdc70,2023-07-02 12:47:56.000 UTC,0.03,2023-10-09 09:25:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf73b288593d016969d4b9aa8108a4c12f6558715,2023-07-02 12:48:15.000 UTC,0.03,2023-10-09 09:26:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5e92649967dff3bf081159ffe15aa658b7b03c58,2023-07-02 12:48:34.000 UTC,0.03,2023-10-09 09:25:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc1056d718c845c9babedf769e3b55c7204966eaf,2023-07-02 12:49:00.000 UTC,0.03,2023-10-09 09:32:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x207f76f7367d92d75f1dc63ff2a6580841c72376,2023-07-02 12:49:19.000 UTC,0.03,2023-10-09 09:33:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5f2dc74f821fda45ac78f62fbfd94a7beb8abc70,2023-07-02 12:49:39.000 UTC,0.03,2023-10-09 09:32:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x51b66c7b2bf472df187a781dc475b6ad47177ba9,2023-07-02 12:49:58.000 UTC,0.03,2023-10-09 09:33:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x539532e5647b1fe08d6324006290357f98aee7f4,2023-07-02 12:50:16.000 UTC,0.03,2023-10-09 09:32:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x439448c131d84dcf53f9b943b911abad3255e1a7,2023-07-02 12:51:42.000 UTC,0.03,2023-10-09 09:45:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9df718dfe93d4bf8f2297637c1201ffff28667dc,2023-07-02 12:52:00.000 UTC,0.03,2023-10-09 09:45:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7b89be8e5ee0c64c7ffa0db06a98846600fe4f36,2023-07-02 12:52:18.000 UTC,0.03,2023-10-09 09:45:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9444c8e3bbbbc75a237f868b41e67bbd4ad1c496,2023-07-02 12:52:36.000 UTC,0.03,2023-10-09 09:45:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0ae2302ccf32dc2e34a969eb4fa5536b2b99e75a,2023-07-02 12:52:58.000 UTC,0.03,2023-10-09 09:52:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdb1b852f7edc3b2b2b02a9323bb28e926505c578,2023-07-02 12:53:17.000 UTC,0.03,2023-10-09 09:51:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2dd5dfc2e17709d806ae84119b07815306e5f948,2023-07-02 12:53:32.000 UTC,0.03,2023-10-09 09:52:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x0050a058720f3ab12076465e07bce0e28a642136,2023-07-02 12:53:51.000 UTC,0.03,2023-10-09 09:51:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5908e2e4684e3ba9ec12240361123ed13e009811,2023-07-02 12:54:11.000 UTC,0.03,2023-10-09 09:52:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x87c0dfede3d90c9c38f1d94641ed34970f68ec90,2023-07-02 12:55:50.000 UTC,0.03,2023-10-09 10:00:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x990f3533a13d81246b474cd14c34d5d01bd4dcd0,2023-07-02 12:56:02.000 UTC,0.03,2023-10-09 10:00:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6ca4d22118cda0bb88f2f41962d9a834e1badedb,2023-07-02 12:56:25.000 UTC,0.03,2023-10-09 10:00:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5123dee2a691cbfc2af5ff7ec855a1fbd81948db,2023-07-02 12:56:43.000 UTC,0.03,2023-10-09 09:59:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb30f686aafa38b6b6c53c64143d026094f36ee0a,2023-07-02 12:57:05.000 UTC,0.03,2023-10-09 10:06:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x33ce08e2cc403c8593c963710423237636c47717,2023-07-02 12:57:24.000 UTC,0.03,2023-10-09 10:07:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xadcdb475bc02263fc8fac29410aaa34d2fa75ef7,2023-07-02 12:57:41.000 UTC,0.03,2023-10-09 10:07:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf37ffbac01eed95119e6650feaf67192322d50b2,2023-07-02 12:57:59.000 UTC,0.03,2023-10-09 10:07:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xccf7578a39026e4e6740876380a1499c0fd63957,2023-07-02 12:59:03.000 UTC,0.03,2023-10-09 10:07:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf8d750cbeae0ba786ec33a862e53e224730a648e,2023-07-02 13:01:45.000 UTC,0.03,2023-10-09 10:14:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x25699d095cf6216e935a34219a1205c028a73aa7,2023-07-02 13:02:01.000 UTC,0.03,2023-10-09 10:14:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6212981edd8da57c3492770c458bf69ded371ad6,2023-07-02 13:02:21.000 UTC,0.03,2023-10-09 10:14:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd27fec8a72014b2f8b60431a3d003411d96ba8f2,2023-07-02 13:02:38.000 UTC,0.03,2023-10-09 10:14:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6725a0d4b9efac75fa247c01fabc37fce7ac91af,2023-07-02 13:03:00.000 UTC,0.03,2023-10-09 10:22:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7f7713fee3bd022038798ca0903bdeff1dbc890d,2023-07-02 13:04:22.000 UTC,0.03,2023-10-09 10:23:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6994f06338b0832b7372ccf19c55db8cda93f16f,2023-07-02 13:04:38.000 UTC,0.03,2023-10-09 10:22:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x32d433abe8f7f2b9a4ed3e9b9dd3a2c98308a09d,2023-07-02 13:06:59.000 UTC,0.03,2023-10-09 10:30:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x438b1be7e2019c67ee88fae88e53fa041d044a96,2023-07-02 13:07:15.000 UTC,0.03,2023-10-09 10:29:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4e4bd0f2b8c856994be78dbeacc8509753bc5ab1,2023-07-02 13:07:33.000 UTC,0.03,2023-10-09 10:30:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x75b1384d7d13cca154b3b57d56af83f4a2afd213,2023-07-02 13:07:53.000 UTC,0.03,2023-10-09 10:29:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7430a8b4e13786a07b6dde118ff5586c7beb84f3,2023-07-02 13:08:13.000 UTC,0.03,2023-10-09 12:08:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdda046e6f4635e1eb6bacc7e0244c06f6a4fd08d,2023-07-02 13:08:34.000 UTC,0.03,2023-10-09 12:09:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x66648d272cd584895ce7fc4858ce15bd97938704,2023-07-02 13:08:56.000 UTC,0.03,2023-10-09 12:08:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9f8bd1c58f111eec78ef7eaa9508288297861bcb,2023-07-02 13:09:15.000 UTC,0.03,2023-10-09 12:09:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7801326845222219cbde28cb08fd15044a7b5bfa,2023-07-02 13:09:35.000 UTC,0.03,2023-10-09 12:08:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x60c89e7f3ef1a6fb9460f3f55837975339f41907,2023-07-02 13:11:07.000 UTC,0.03,2023-10-09 12:17:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x169dd249b306b8121737a34cf6b1a059f3c77087,2023-07-02 13:11:26.000 UTC,0.03,2023-10-09 12:16:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb33473be869d9de7218609f917a4420455b701a7,2023-07-02 13:11:46.000 UTC,0.03,2023-10-09 12:17:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3d5325dd500609f4e897594cb38987b30c5c5b7a,2023-07-02 13:12:06.000 UTC,0.03,2023-10-09 12:16:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9664fa621b377f70f577c702147f7193bb3fc577,2023-07-02 13:12:28.000 UTC,0.03,2023-10-09 12:23:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc1b761c88e0a63dba706aa775679cfca079978c8,2023-07-02 13:12:48.000 UTC,0.03,2023-10-09 12:23:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xebf62b39bb8777cfd4baec2a25bf7f737c7e57db,2023-07-02 13:13:09.000 UTC,0.03,2023-10-09 12:23:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x483d0de836864ec27a42253699669ddd95970fdf,2023-07-02 13:13:30.000 UTC,0.03,2023-10-09 12:23:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe6edfaebed3a7c4b299ff5ccb148f04161b0686b,2023-07-02 13:13:48.000 UTC,0.03,2023-10-09 12:23:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2e177d7ccb8d91a838e368643832e9901e346fb4,2023-07-02 13:15:33.000 UTC,0.03,2023-10-09 12:31:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xeeb2e5303fdb9e1803a7b51db4dcb12e930a1fdf,2023-07-02 13:15:54.000 UTC,0.03,2023-10-09 12:30:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1f596d597717d2f1694290aeb2aebf86ab2dd7b1,2023-07-02 13:16:13.000 UTC,0.03,2023-10-09 12:31:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x247a2f4d6c08ebc9395852ef878a32bb41f85356,2023-07-02 13:16:32.000 UTC,0.03,2023-10-09 12:30:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa2e903f458c2f8635647940efd37c59223a7b092,2023-07-02 13:17:01.000 UTC,0.03,2023-10-09 12:37:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x79f470bd39deeadb78f5d73c7fd82a36cfa463b6,2023-07-02 13:17:22.000 UTC,0.03,2023-10-09 12:37:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xca4752bcf192519f5bba8662a11a314a02d03707,2023-07-02 13:17:41.000 UTC,0.03,2023-10-09 12:37:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc85c2b63810c9e04a598246617121d6a194db6b4,2023-07-02 13:18:00.000 UTC,0.03,2023-10-09 12:37:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6112eb6602bfcf1d7a7d10cdb66bc4975b515fa2,2023-07-02 13:18:18.000 UTC,0.03,2023-10-09 12:37:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8c6cf084820a476c3e8a19acdae1e9a49631dfa1,2023-07-02 13:21:30.000 UTC,0.03,2023-10-09 12:44:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd0c0e285d77e55d3ebef879c7f1037f75c6265e2,2023-07-02 13:21:50.000 UTC,0.03,2023-10-09 12:43:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc26e12ae46b01aabe15672ea79d2e55a671ffa9c,2023-07-02 13:22:14.000 UTC,0.03,2023-10-09 12:44:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x803a8f5051d3279e453312d5f7ca538731bcc140,2023-07-02 13:22:39.000 UTC,0.03,2023-10-09 12:43:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5fe9b92a080d156d0965c8008db63877e0988349,2023-07-02 13:23:04.000 UTC,0.03,2023-10-09 12:50:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7062e4e3baa98fbc19ac16569da63753c5a8be70,2023-07-02 13:23:21.000 UTC,0.03,2023-10-09 12:51:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7c5d521b47d5810dcf20213d31086b6df7483a18,2023-07-02 13:23:40.000 UTC,0.03,2023-10-09 12:50:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x28e4aa27df1b79e6c768f4473953db12a06a75c4,2023-07-02 13:23:57.000 UTC,0.03,2023-10-09 12:51:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xff6cc642151dea3c1baa53ea11bb3d6cacdede1d,2023-07-02 13:24:18.000 UTC,0.03,2023-10-09 12:50:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x28e844ebc94e54631fa3f62438ac804cac8c0e59,2023-07-02 13:26:02.000 UTC,0.03,2023-10-09 13:00:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfe13c0250ceba464b76a3b7e9a273feafb8fc77a,2023-07-02 13:26:24.000 UTC,0.03,2023-10-09 13:00:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xda2d1088f98b498850f8adaca4783d76d0d798a7,2023-07-02 13:26:54.000 UTC,0.03,2023-10-09 13:01:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x718895483fda9d9822a71b2e3c8e1fcdeac77359,2023-07-02 13:27:11.000 UTC,0.03,2023-10-09 13:00:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x96d9c164ddcd1d065af87fa208d1ff951130dcea,2023-07-02 13:27:45.000 UTC,0.03,2023-10-09 13:07:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd1c1fa26808884063e9983626dc9d7a911aa1926,2023-07-02 13:28:03.000 UTC,0.03,2023-10-09 13:07:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x73e4f528e4f8fdbf39ae1127f997686e6da7d476,2023-07-02 13:28:44.000 UTC,0.03,2023-10-09 13:08:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7a2dde4845ed8ee9a354e639a6f28127a72861fc,2023-07-02 13:29:00.000 UTC,0.03,2023-10-09 13:08:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x287c3151bccbe561bf994f6fa63e5b01ece9c92d,2023-07-02 13:29:45.000 UTC,0.03,2023-10-09 13:07:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8850c3581fde805bb93bd6cd12b263d285494150,2023-07-02 13:36:46.000 UTC,0.03,2023-10-09 13:15:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc965161733f0a18681a3de8450805c4655bc06a1,2023-07-02 13:37:04.000 UTC,0.03,2023-10-09 13:15:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x76cf26a0df4052454d33a3834c08c9731774f003,2023-07-02 13:37:23.000 UTC,0.03,2023-10-09 13:16:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8e7b5c61f096579ce328210e87a21a5ef199cd47,2023-07-02 13:37:39.000 UTC,0.03,2023-10-09 13:15:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xa85910e8df048fbbe2af990cb297f4bd978c363f,2023-07-02 13:37:58.000 UTC,0.03,2023-10-09 13:24:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5a77015f1d7e45e6a2bb50889ddf3e329685898d,2023-07-02 13:38:14.000 UTC,0.03,2023-10-09 13:25:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbc87a3c501985e04369e9402e73f173f550add66,2023-07-02 13:38:49.000 UTC,0.03,2023-10-09 13:24:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x1685041edac2fd12cfddbd42d0affce9c2a22c33,2023-07-02 13:39:07.000 UTC,0.03,2023-10-09 13:25:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x68e149e0d4fe7105512c85e4121831ea96b0ccb3,2023-07-02 13:39:26.000 UTC,0.03,2023-10-09 13:24:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2f3393004e26a0d290a59f201752d086523866cc,2023-07-02 13:41:40.000 UTC,0.03,2023-10-10 04:07:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9dd08180c905e42b744655eb31bdedbabc3b944e,2023-07-02 13:42:59.000 UTC,0.03,2023-10-10 04:07:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x3b12d2be7d301feb51e9bc7fc9818cd6dd1718ae,2023-07-02 13:43:18.000 UTC,0.03,2023-10-10 04:07:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2f8cfb73a4da4165e31275c4f4071d1879a248dd,2023-07-02 13:43:40.000 UTC,0.03,2023-10-10 04:07:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xfe7af5b644e60323cd68dba9be0f15c7cc9b542b,2023-07-02 13:45:07.000 UTC,0.03,2023-10-10 05:13:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xff5590b5aa987a8cc8757923c70550a07c9075aa,2023-07-02 13:45:25.000 UTC,0.03,2023-10-10 05:13:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf1ae42de4463fd294f9df50da705949e08a2fd30,2023-07-02 13:45:41.000 UTC,0.03,2023-10-10 05:13:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x4f62f4de6f737a0f207fdebcc3db30bbfa45bfcf,2023-07-02 13:46:01.000 UTC,0.03,2023-10-10 05:13:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xc07936ea75ba6dc60c60ee63ab7f3cf4ce8cb0a2,2023-07-02 13:46:18.000 UTC,0.03,2023-10-10 05:13:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe96cfdb1349516c09c912da5e5475ecd5578639c,2023-07-02 14:53:10.000 UTC,0.03,2023-10-10 05:24:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6e3dc0101148b56acb86dda6c9ace12d6f29caa4,2023-07-02 14:53:28.000 UTC,0.03,2023-10-10 05:24:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8ae0535953cbdfd61cdb77e61bb8f25ed515b9ae,2023-07-02 14:53:48.000 UTC,0.03,2023-10-10 05:24:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xf41eda36c0a39910286220f05ff38ef8adc1d92b,2023-07-02 14:54:04.000 UTC,0.03,2023-10-10 05:24:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x78db95fc7a580ee032c2c25704d393d7393f4a03,2023-07-02 14:54:26.000 UTC,0.03,2023-10-10 05:24:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb56a5ce4fba5e77e2fa780d8cfc0fb06e3704966,2023-07-02 14:57:07.000 UTC,0.03,2023-10-10 05:29:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x9ca975b29241702221c3de9907ffaab4182eddbd,2023-07-02 14:57:28.000 UTC,0.03,2023-10-10 05:28:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5286334585d12e07eafc68139a102d602294b3d2,2023-07-02 14:57:47.000 UTC,0.03,2023-10-10 05:29:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x11e4a3459a99c0c7c7d66ca295e2829b62e7dc52,2023-07-02 14:58:13.000 UTC,0.03,2023-10-10 05:28:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x28de4795ff976eea50115a9443e91c40a9de2b7e,2023-07-02 14:58:49.000 UTC,0.03,2023-10-10 05:34:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x89288f8cb6fe3bfca2d31feb9d3cb58864d946cb,2023-07-02 14:59:06.000 UTC,0.03,2023-10-10 05:35:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x7175a2c8b9fb55c818c9243d763b8898e6789e77,2023-07-02 14:59:35.000 UTC,0.03,2023-10-10 05:35:11.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8cfd66616b2ee5a28966817061a429b96832ecb6,2023-07-02 14:59:53.000 UTC,0.03,2023-10-10 05:35:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xbe5a29ac762789b8ef9606a382b32b1909e18f47,2023-07-02 15:00:13.000 UTC,0.03,2023-10-10 07:32:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x900db58a296a50b93d41c1acf9aceaca5a6540d6,2023-07-02 15:03:30.000 UTC,0.03,2023-10-10 05:48:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xdd39c7888d02510a72059d4172b52f79c89217e6,2023-07-02 15:03:51.000 UTC,0.03,2023-10-10 05:48:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x2276e88cf31c250c43ebba03855db7b346e435ab,2023-07-02 15:04:07.000 UTC,0.03,2023-10-10 05:48:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x412ddcdbaf1cfa74b181b9a8ae6ece72370738f1,2023-07-02 15:04:39.000 UTC,0.03,2023-10-10 05:48:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x12f027b0aeab41772aa8667fff348dad3a691353,2023-07-02 15:04:59.000 UTC,0.03,2023-10-10 05:48:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xb19a0ac2f8c97e0ec580b65ef7e30c300e7068d6,2023-07-02 15:07:54.000 UTC,0.03,2023-11-03 03:40:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x8fb4e0ea4a0a6b29c3a586c40a21c66775bb6f8f,2023-07-02 15:08:14.000 UTC,0.03,2023-10-10 08:01:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x5686f6534dedd2a6866f0d3691f855588a20c676,2023-07-02 15:08:33.000 UTC,0.03,2023-10-10 08:01:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x484421509bab6c9e02f3c0634a234d7def6d353e,2023-07-02 15:08:50.000 UTC,0.03,2023-10-10 08:03:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xe610a00c1b7d8c84c9fc8d3ede2ab5977eb68add,2023-07-02 15:09:11.000 UTC,0.03,2023-10-10 08:13:59.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x73ba634e6e5b643291e8ccaf7af8d731fe7d87db,2023-07-02 15:09:47.000 UTC,0.03,2023-10-10 08:14:35.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0xd6548ad64035a547d89099404af41b1582ed2bfe,2023-07-02 15:10:07.000 UTC,0.03,2023-10-10 08:13:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x720443f2381a4b715ad10c43c05f554dc11d6d7c,2023-07-02 15:10:27.000 UTC,0.03,2023-10-10 08:15:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x6aa4b6ca5f7cd68db36842d2bfcb9dd669c6bfcb,2023-07-02 15:13:44.000 UTC,0.03,2023-11-03 03:44:23.000 UTC,,,,,,,,,,,,,,,,,,,,,,
0x76c170d8c3612e70464821d5173ef0cb1865ba41,2023-07-02 15:14:07.000 UTC,0.03,2023-10-12 06:22:47.000 UTC,,,,,,,,,,,,,,,,,,,,,,
